country,sex,age,country-year,year,population, gdp_for_year ($) ,gdp_per_capita ($),suicides_no,suicides/100k pop
Kazakhstan,female,35-54 years,Kazakhstan2000,2000,1959602,18291990619,1328,234,11.94
Kazakhstan,female,25-34 years,Kazakhstan2000,2000,1089854,18291990619,1328,122,11.19
Kazakhstan,male,5-14 years,Kazakhstan2000,2000,1523202,18291990619,1328,47,3.09
Kazakhstan,female,5-14 years,Kazakhstan2000,2000,1486628,18291990619,1328,18,1.21
Kazakhstan,male,35-54 years,Kazakhstan2001,2001,1807120,22152694162,1608,1519,84.06
Kazakhstan,male,55-74 years,Kazakhstan2001,2001,718503,22152694162,1608,582,81
Kazakhstan,male,25-34 years,Kazakhstan2001,2001,1117605,22152694162,1608,843,75.43
Kazakhstan,male,75+ years,Kazakhstan2001,2001,82044,22152694162,1608,51,62.16
Kazakhstan,male,15-24 years,Kazakhstan2001,2001,1365580,22152694162,1608,660,48.33
Kazakhstan,female,75+ years,Kazakhstan2001,2001,233378,22152694162,1608,53,22.71
Kazakhstan,female,15-24 years,Kazakhstan2001,2001,1336586,22152694162,1608,158,11.82
Kazakhstan,female,55-74 years,Kazakhstan2001,2001,1011423,22152694162,1608,119,11.77
Kazakhstan,female,35-54 years,Kazakhstan2001,2001,1998447,22152694162,1608,197,9.86
Kazakhstan,female,25-34 years,Kazakhstan2001,2001,1137636,22152694162,1608,110,9.67
Kazakhstan,male,5-14 years,Kazakhstan2001,2001,1508752,22152694162,1608,64,4.24
Kazakhstan,female,5-14 years,Kazakhstan2001,2001,1455622,22152694162,1608,21,1.44
Kazakhstan,male,55-74 years,Kazakhstan2002,2002,704901,24636593223,1788,582,82.56
Kazakhstan,male,35-54 years,Kazakhstan2002,2002,1837817,24636593223,1788,1414,76.94
Kazakhstan,male,25-34 years,Kazakhstan2002,2002,1128226,24636593223,1788,825,73.12
Kazakhstan,male,75+ years,Kazakhstan2002,2002,91887,24636593223,1788,53,57.68
Kazakhstan,male,15-24 years,Kazakhstan2002,2002,1414530,24636593223,1788,621,43.9
Kazakhstan,female,75+ years,Kazakhstan2002,2002,247685,24636593223,1788,52,20.99
Kazakhstan,female,55-74 years,Kazakhstan2002,2002,996301,24636593223,1788,119,11.94
Kazakhstan,female,15-24 years,Kazakhstan2002,2002,1377461,24636593223,1788,160,11.62
Kazakhstan,female,25-34 years,Kazakhstan2002,2002,1147717,24636593223,1788,129,11.24
Kazakhstan,female,35-54 years,Kazakhstan2002,2002,2033504,24636593223,1788,198,9.74
Kazakhstan,male,5-14 years,Kazakhstan2002,2002,1424722,24636593223,1788,67,4.7
Kazakhstan,female,5-14 years,Kazakhstan2002,2002,1372725,24636593223,1788,20,1.46
Kazakhstan,male,25-34 years,Kazakhstan2003,2003,1141761,30833699703,2232,938,82.15
Kazakhstan,male,55-74 years,Kazakhstan2003,2003,702817,30833699703,2232,530,75.41
Kazakhstan,male,35-54 years,Kazakhstan2003,2003,1855662,30833699703,2232,1386,74.69
Kazakhstan,male,75+ years,Kazakhstan2003,2003,99171,30833699703,2232,60,60.5
Kazakhstan,male,15-24 years,Kazakhstan2003,2003,1449082,30833699703,2232,652,44.99
Kazakhstan,female,75+ years,Kazakhstan2003,2003,259838,30833699703,2232,60,23.09
Kazakhstan,female,55-74 years,Kazakhstan2003,2003,996433,30833699703,2232,139,13.95
Kazakhstan,female,15-24 years,Kazakhstan2003,2003,1408946,30833699703,2232,157,11.14
Kazakhstan,female,35-54 years,Kazakhstan2003,2003,2053544,30833699703,2232,202,9.84
Kazakhstan,female,25-34 years,Kazakhstan2003,2003,1159693,30833699703,2232,114,9.83
Kazakhstan,male,5-14 years,Kazakhstan2003,2003,1368679,30833699703,2232,67,4.9
Kazakhstan,female,5-14 years,Kazakhstan2003,2003,1316237,30833699703,2232,16,1.22
Kazakhstan,male,25-34 years,Kazakhstan2004,2004,1159137,43151647003,3110,967,83.42
Kazakhstan,male,35-54 years,Kazakhstan2004,2004,1874980,43151647003,3110,1427,76.11
Kazakhstan,male,75+ years,Kazakhstan2004,2004,105970,43151647003,3110,75,70.77
Kazakhstan,male,55-74 years,Kazakhstan2004,2004,706313,43151647003,3110,441,62.44
Kazakhstan,male,15-24 years,Kazakhstan2004,2004,1480125,43151647003,3110,735,49.66
Kazakhstan,female,75+ years,Kazakhstan2004,2004,271208,43151647003,3110,61,22.49
Kazakhstan,female,15-24 years,Kazakhstan2004,2004,1438621,43151647003,3110,177,12.3
Kazakhstan,female,25-34 years,Kazakhstan2004,2004,1174778,43151647003,3110,131,11.15
Kazakhstan,female,55-74 years,Kazakhstan2004,2004,1004413,43151647003,3110,101,10.06
Kazakhstan,female,35-54 years,Kazakhstan2004,2004,2076222,43151647003,3110,208,10.02
Kazakhstan,male,5-14 years,Kazakhstan2004,2004,1317575,43151647003,3110,57,4.33
Kazakhstan,female,5-14 years,Kazakhstan2004,2004,1263986,43151647003,3110,14,1.11
Kazakhstan,male,25-34 years,Kazakhstan2005,2005,1174447,57123671734,4096,868,73.91
Kazakhstan,male,35-54 years,Kazakhstan2005,2005,1893623,57123671734,4096,1225,64.69
Kazakhstan,male,55-74 years,Kazakhstan2005,2005,716191,57123671734,4096,402,56.13
Kazakhstan,male,75+ years,Kazakhstan2005,2005,112427,57123671734,4096,61,54.26
Kazakhstan,male,15-24 years,Kazakhstan2005,2005,1507234,57123671734,4096,635,42.13
Kazakhstan,female,75+ years,Kazakhstan2005,2005,279776,57123671734,4096,54,19.3
Kazakhstan,female,25-34 years,Kazakhstan2005,2005,1188857,57123671734,4096,126,10.6
Kazakhstan,female,15-24 years,Kazakhstan2005,2005,1464554,57123671734,4096,153,10.45
Kazakhstan,female,55-74 years,Kazakhstan2005,2005,1021709,57123671734,4096,100,9.79
Kazakhstan,female,35-54 years,Kazakhstan2005,2005,2097655,57123671734,4096,177,8.44
Kazakhstan,male,5-14 years,Kazakhstan2005,2005,1272278,57123671734,4096,78,6.13
Kazakhstan,female,5-14 years,Kazakhstan2005,2005,1219019,57123671734,4096,24,1.97
Kazakhstan,male,25-34 years,Kazakhstan2006,2006,1189058,81003884545,5770,944,79.39
Kazakhstan,male,35-54 years,Kazakhstan2006,2006,1915309,81003884545,5770,1225,63.96
Kazakhstan,male,75+ years,Kazakhstan2006,2006,116133,81003884545,5770,71,61.14
Kazakhstan,male,55-74 years,Kazakhstan2006,2006,730464,81003884545,5770,436,59.69
Kazakhstan,male,15-24 years,Kazakhstan2006,2006,1530192,81003884545,5770,657,42.94
Kazakhstan,female,75+ years,Kazakhstan2006,2006,282507,81003884545,5770,53,18.76
Kazakhstan,female,15-24 years,Kazakhstan2006,2006,1486771,81003884545,5770,181,12.17
Kazakhstan,female,55-74 years,Kazakhstan2006,2006,1047352,81003884545,5770,106,10.12
Kazakhstan,female,25-34 years,Kazakhstan2006,2006,1202659,81003884545,5770,121,10.06
Kazakhstan,female,35-54 years,Kazakhstan2006,2006,2121510,81003884545,5770,190,8.96
Kazakhstan,male,5-14 years,Kazakhstan2006,2006,1234397,81003884545,5770,68,5.51
Kazakhstan,female,5-14 years,Kazakhstan2006,2006,1181324,81003884545,5770,24,2.03
Kazakhstan,male,25-34 years,Kazakhstan2007,2007,1208359,1.0485E+11,7423,919,76.05
Kazakhstan,male,75+ years,Kazakhstan2007,2007,116899,1.0485E+11,7423,77,65.87
Kazakhstan,male,35-54 years,Kazakhstan2007,2007,1935835,1.0485E+11,7423,1275,65.86
Kazakhstan,male,55-74 years,Kazakhstan2007,2007,747545,1.0485E+11,7423,412,55.11
Kazakhstan,male,15-24 years,Kazakhstan2007,2007,1542361,1.0485E+11,7423,648,42.01
Kazakhstan,female,75+ years,Kazakhstan2007,2007,281627,1.0485E+11,7423,50,17.75
Kazakhstan,female,15-24 years,Kazakhstan2007,2007,1498711,1.0485E+11,7423,203,13.54
Kazakhstan,female,25-34 years,Kazakhstan2007,2007,1219565,1.0485E+11,7423,140,11.48
Kazakhstan,female,35-54 years,Kazakhstan2007,2007,2144647,1.0485E+11,7423,210,9.79
Kazakhstan,female,55-74 years,Kazakhstan2007,2007,1077829,1.0485E+11,7423,88,8.16
Kazakhstan,male,5-14 years,Kazakhstan2007,2007,1202402,1.0485E+11,7423,89,7.4
Kazakhstan,female,5-14 years,Kazakhstan2007,2007,1149826,1.0485E+11,7423,30,2.61
Kazakhstan,male,75+ years,Kazakhstan2008,2008,116815,1.33442E+11,9387,86,73.62
Kazakhstan,male,25-34 years,Kazakhstan2008,2008,1232084,1.33442E+11,9387,860,69.8
Kazakhstan,male,35-54 years,Kazakhstan2008,2008,1954893,1.33442E+11,9387,1178,60.26
Kazakhstan,male,55-74 years,Kazakhstan2008,2008,766809,1.33442E+11,9387,383,49.95
Kazakhstan,male,15-24 years,Kazakhstan2008,2008,1540282,1.33442E+11,9387,657,42.65
Kazakhstan,female,75+ years,Kazakhstan2008,2008,280166,1.33442E+11,9387,47,16.78
Kazakhstan,female,15-24 years,Kazakhstan2008,2008,1496633,1.33442E+11,9387,239,15.97
Kazakhstan,female,25-34 years,Kazakhstan2008,2008,1240283,1.33442E+11,9387,152,12.26
Kazakhstan,female,35-54 years,Kazakhstan2008,2008,2165507,1.33442E+11,9387,217,10.02
Kazakhstan,female,55-74 years,Kazakhstan2008,2008,1110519,1.33442E+11,9387,93,8.37
Kazakhstan,male,5-14 years,Kazakhstan2008,2008,1182019,1.33442E+11,9387,66,5.58
Kazakhstan,female,5-14 years,Kazakhstan2008,2008,1130043,1.33442E+11,9387,19,1.68
Kazakhstan,male,25-34 years,Kazakhstan2009,2009,1263819,1.15309E+11,8024,848,67.1
Kazakhstan,male,35-54 years,Kazakhstan2009,2009,1980466,1.15309E+11,8024,1181,59.63
Kazakhstan,male,75+ years,Kazakhstan2009,2009,116533,1.15309E+11,8024,60,51.49
Kazakhstan,male,55-74 years,Kazakhstan2009,2009,792505,1.15309E+11,8024,380,47.95
Kazakhstan,male,15-24 years,Kazakhstan2009,2009,1533027,1.15309E+11,8024,608,39.66
Kazakhstan,female,75+ years,Kazakhstan2009,2009,277759,1.15309E+11,8024,42,15.12
Kazakhstan,female,15-24 years,Kazakhstan2009,2009,1488994,1.15309E+11,8024,214,14.37
Kazakhstan,female,25-34 years,Kazakhstan2009,2009,1269302,1.15309E+11,8024,145,11.42
Kazakhstan,female,35-54 years,Kazakhstan2009,2009,2191360,1.15309E+11,8024,192,8.76
Kazakhstan,female,55-74 years,Kazakhstan2009,2009,1150346,1.15309E+11,8024,99,8.61
Kazakhstan,male,5-14 years,Kazakhstan2009,2009,1179629,1.15309E+11,8024,43,3.65
Kazakhstan,female,5-14 years,Kazakhstan2009,2009,1126895,1.15309E+11,8024,26,2.31
Kazakhstan,male,75+ years,Kazakhstan2010,2010,113390,1.48047E+11,10062,72,63.5
Kazakhstan,male,25-34 years,Kazakhstan2010,2010,1310211,1.48047E+11,10062,808,61.67
Kazakhstan,male,35-54 years,Kazakhstan2010,2010,2037599,1.48047E+11,10062,1118,54.87
Kazakhstan,male,55-74 years,Kazakhstan2010,2010,810461,1.48047E+11,10062,389,48
Kazakhstan,male,15-24 years,Kazakhstan2010,2010,1555580,1.48047E+11,10062,528,33.94
Kazakhstan,female,75+ years,Kazakhstan2010,2010,263531,1.48047E+11,10062,39,14.8
Kazakhstan,female,15-24 years,Kazakhstan2010,2010,1549811,1.48047E+11,10062,193,12.45
Kazakhstan,female,25-34 years,Kazakhstan2010,2010,1332552,1.48047E+11,10062,140,10.51
Kazakhstan,female,55-74 years,Kazakhstan2010,2010,1144484,1.48047E+11,10062,88,7.69
Kazakhstan,female,35-54 years,Kazakhstan2010,2010,2227790,1.48047E+11,10062,160,7.18
Kazakhstan,male,5-14 years,Kazakhstan2010,2010,1212500,1.48047E+11,10062,49,4.04
Kazakhstan,female,5-14 years,Kazakhstan2010,2010,1155258,1.48047E+11,10062,25,2.16
Kazakhstan,male,25-34 years,Kazakhstan2011,2011,1344771,1.92627E+11,12969,778,57.85
Kazakhstan,male,75+ years,Kazakhstan2011,2011,119954,1.92627E+11,12969,64,53.35
Kazakhstan,male,35-54 years,Kazakhstan2011,2011,2062451,1.92627E+11,12969,1062,51.49
Kazakhstan,male,55-74 years,Kazakhstan2011,2011,831202,1.92627E+11,12969,358,43.07
Kazakhstan,male,15-24 years,Kazakhstan2011,2011,1526023,1.92627E+11,12969,493,32.31
Kazakhstan,female,75+ years,Kazakhstan2011,2011,273217,1.92627E+11,12969,44,16.1
Kazakhstan,female,15-24 years,Kazakhstan2011,2011,1514356,1.92627E+11,12969,171,11.29
Kazakhstan,female,25-34 years,Kazakhstan2011,2011,1367342,1.92627E+11,12969,128,9.36
Kazakhstan,female,35-54 years,Kazakhstan2011,2011,2253866,1.92627E+11,12969,166,7.37
Kazakhstan,female,55-74 years,Kazakhstan2011,2011,1172197,1.92627E+11,12969,78,6.65
Kazakhstan,male,5-14 years,Kazakhstan2011,2011,1218724,1.92627E+11,12969,38,3.12
Kazakhstan,female,5-14 years,Kazakhstan2011,2011,1169247,1.92627E+11,12969,21,1.8
Kazakhstan,male,25-34 years,Kazakhstan2012,2012,1384736,2.07999E+11,13845,716,51.71
Kazakhstan,male,35-54 years,Kazakhstan2012,2012,2082135,2.07999E+11,13845,1074,51.58
Kazakhstan,male,75+ years,Kazakhstan2012,2012,129890,2.07999E+11,13845,60,46.19
Kazakhstan,male,55-74 years,Kazakhstan2012,2012,852033,2.07999E+11,13845,368,43.19
Kazakhstan,male,15-24 years,Kazakhstan2012,2012,1481240,2.07999E+11,13845,426,28.76
Kazakhstan,female,75+ years,Kazakhstan2012,2012,288919,2.07999E+11,13845,40,13.84
Kazakhstan,female,15-24 years,Kazakhstan2012,2012,1464381,2.07999E+11,13845,131,8.95
Kazakhstan,female,35-54 years,Kazakhstan2012,2012,2273726,2.07999E+11,13845,181,7.96
Kazakhstan,female,25-34 years,Kazakhstan2012,2012,1407854,2.07999E+11,13845,111,7.88
Kazakhstan,female,55-74 years,Kazakhstan2012,2012,1198153,2.07999E+11,13845,93,7.76
Kazakhstan,male,5-14 years,Kazakhstan2012,2012,1261734,2.07999E+11,13845,33,2.62
Kazakhstan,female,5-14 years,Kazakhstan2012,2012,1198748,2.07999E+11,13845,7,0.58
Kazakhstan,male,75+ years,Kazakhstan2013,2013,140008,2.36635E+11,15552,78,55.71
Kazakhstan,male,35-54 years,Kazakhstan2013,2013,2098964,2.36635E+11,15552,1142,54.41
Kazakhstan,male,25-34 years,Kazakhstan2013,2013,1425587,2.36635E+11,15552,733,51.42
Kazakhstan,male,55-74 years,Kazakhstan2013,2013,878598,2.36635E+11,15552,393,44.73
Kazakhstan,male,15-24 years,Kazakhstan2013,2013,1429864,2.36635E+11,15552,449,31.4
Kazakhstan,female,75+ years,Kazakhstan2013,2013,307080,2.36635E+11,15552,48,15.63
Kazakhstan,female,15-24 years,Kazakhstan2013,2013,1405609,2.36635E+11,15552,182,12.95
Kazakhstan,female,25-34 years,Kazakhstan2013,2013,1451026,2.36635E+11,15552,136,9.37
Kazakhstan,female,35-54 years,Kazakhstan2013,2013,2289754,2.36635E+11,15552,193,8.43
Kazakhstan,female,55-74 years,Kazakhstan2013,2013,1228388,2.36635E+11,15552,89,7.25
Kazakhstan,male,5-14 years,Kazakhstan2013,2013,1313549,2.36635E+11,15552,42,3.2
Kazakhstan,female,5-14 years,Kazakhstan2013,2013,1246955,2.36635E+11,15552,27,2.17
Kazakhstan,male,35-54 years,Kazakhstan2014,2014,2116035,2.21416E+11,14351,1082,51.13
Kazakhstan,male,75+ years,Kazakhstan2014,2014,148578,2.21416E+11,14351,70,47.11
Kazakhstan,male,25-34 years,Kazakhstan2014,2014,1462224,2.21416E+11,14351,667,45.62
Kazakhstan,male,55-74 years,Kazakhstan2014,2014,911127,2.21416E+11,14351,343,37.65
Kazakhstan,male,15-24 years,Kazakhstan2014,2014,1377269,2.21416E+11,14351,356,25.85
Kazakhstan,female,75+ years,Kazakhstan2014,2014,325593,2.21416E+11,14351,47,14.44
Kazakhstan,female,15-24 years,Kazakhstan2014,2014,1344351,2.21416E+11,14351,132,9.82
Kazakhstan,female,25-34 years,Kazakhstan2014,2014,1490998,2.21416E+11,14351,126,8.45
Kazakhstan,female,35-54 years,Kazakhstan2014,2014,2303567,2.21416E+11,14351,171,7.42
Kazakhstan,female,55-74 years,Kazakhstan2014,2014,1263876,2.21416E+11,14351,69,5.46
Kazakhstan,male,5-14 years,Kazakhstan2014,2014,1377917,2.21416E+11,14351,38,2.76
Kazakhstan,female,5-14 years,Kazakhstan2014,2014,1307309,2.21416E+11,14351,18,1.38
Kazakhstan,male,75+ years,Kazakhstan2015,2015,156393,1.84388E+11,11784,72,46.04
Kazakhstan,male,35-54 years,Kazakhstan2015,2015,2130654,1.84388E+11,11784,962,45.15
Kazakhstan,male,25-34 years,Kazakhstan2015,2015,1492576,1.84388E+11,11784,603,40.4
Kazakhstan,male,55-74 years,Kazakhstan2015,2015,951365,1.84388E+11,11784,363,38.16
Kazakhstan,male,15-24 years,Kazakhstan2015,2015,1326082,1.84388E+11,11784,312,23.53
Kazakhstan,female,75+ years,Kazakhstan2015,2015,343577,1.84388E+11,11784,42,12.22
Kazakhstan,female,15-24 years,Kazakhstan2015,2015,1285407,1.84388E+11,11784,127,9.88
Kazakhstan,female,35-54 years,Kazakhstan2015,2015,2313458,1.84388E+11,11784,175,7.56
Kazakhstan,female,25-34 years,Kazakhstan2015,2015,1524321,1.84388E+11,11784,108,7.09
Kazakhstan,female,55-74 years,Kazakhstan2015,2015,1306669,1.84388E+11,11784,65,4.97
Kazakhstan,male,5-14 years,Kazakhstan2015,2015,1445862,1.84388E+11,11784,30,2.07
Kazakhstan,female,5-14 years,Kazakhstan2015,2015,1370388,1.84388E+11,11784,13,0.95
Kiribati,male,15-24 years,Kiribati1991,1991,6789,47515189,768,5,73.65
Kiribati,male,55-74 years,Kiribati1991,1991,2345,47515189,768,1,42.64
Kiribati,male,25-34 years,Kiribati1991,1991,5615,47515189,768,1,17.81
Kiribati,male,35-54 years,Kiribati1991,1991,6101,47515189,768,1,16.39
Kiribati,female,25-34 years,Kiribati1991,1991,6105,47515189,768,1,16.38
Kiribati,female,15-24 years,Kiribati1991,1991,6818,47515189,768,1,14.67
Kiribati,female,35-54 years,Kiribati1991,1991,6440,47515189,768,0,0
Kiribati,female,5-14 years,Kiribati1991,1991,8932,47515189,768,0,0
Kiribati,female,55-74 years,Kiribati1991,1991,2759,47515189,768,0,0
Kiribati,female,75+ years,Kiribati1991,1991,460,47515189,768,0,0
Kiribati,male,5-14 years,Kiribati1991,1991,9213,47515189,768,0,0
Kiribati,male,75+ years,Kiribati1991,1991,278,47515189,768,0,0
Kiribati,female,55-74 years,Kiribati1992,1992,2799,47737955,759,1,35.73
Kiribati,male,15-24 years,Kiribati1992,1992,6669,47737955,759,2,29.99
Kiribati,male,35-54 years,Kiribati1992,1992,6226,47737955,759,1,16.06
Kiribati,female,15-24 years,Kiribati1992,1992,6692,47737955,759,0,0
Kiribati,female,25-34 years,Kiribati1992,1992,6273,47737955,759,0,0
Kiribati,female,35-54 years,Kiribati1992,1992,6581,47737955,759,0,0
Kiribati,female,5-14 years,Kiribati1992,1992,9190,47737955,759,0,0
Kiribati,female,75+ years,Kiribati1992,1992,474,47737955,759,0,0
Kiribati,male,25-34 years,Kiribati1992,1992,5802,47737955,759,0,0
Kiribati,male,5-14 years,Kiribati1992,1992,9496,47737955,759,0,0
Kiribati,male,55-74 years,Kiribati1992,1992,2368,47737955,759,0,0
Kiribati,male,75+ years,Kiribati1992,1992,286,47737955,759,0,0
Kiribati,male,35-54 years,Kiribati1993,1993,6370,46919625,735,3,47.1
Kiribati,male,15-24 years,Kiribati1993,1993,6585,46919625,735,3,45.56
Kiribati,male,55-74 years,Kiribati1993,1993,2384,46919625,735,1,41.95
Kiribati,male,25-34 years,Kiribati1993,1993,5958,46919625,735,2,33.57
Kiribati,female,15-24 years,Kiribati1993,1993,6579,46919625,735,1,15.2
Kiribati,female,5-14 years,Kiribati1993,1993,9415,46919625,735,1,10.62
Kiribati,male,5-14 years,Kiribati1993,1993,9780,46919625,735,1,10.22
Kiribati,female,25-34 years,Kiribati1993,1993,6436,46919625,735,0,0
Kiribati,female,35-54 years,Kiribati1993,1993,6730,46919625,735,0,0
Kiribati,female,55-74 years,Kiribati1993,1993,2840,46919625,735,0,0
Kiribati,female,75+ years,Kiribati1993,1993,481,46919625,735,0,0
Kiribati,male,75+ years,Kiribati1993,1993,290,46919625,735,0,0
Kiribati,male,35-54 years,Kiribati1994,1994,6529,54832578,845,3,45.95
Kiribati,male,15-24 years,Kiribati1994,1994,6566,54832578,845,3,45.69
Kiribati,male,25-34 years,Kiribati1994,1994,6053,54832578,845,2,33.04
Kiribati,female,15-24 years,Kiribati1994,1994,6528,54832578,845,1,15.32
Kiribati,female,5-14 years,Kiribati1994,1994,9619,54832578,845,1,10.4
Kiribati,female,25-34 years,Kiribati1994,1994,6565,54832578,845,0,0
Kiribati,female,35-54 years,Kiribati1994,1994,6893,54832578,845,0,0
Kiribati,female,55-74 years,Kiribati1994,1994,2878,54832578,845,0,0
Kiribati,female,75+ years,Kiribati1994,1994,481,54832578,845,0,0
Kiribati,male,5-14 years,Kiribati1994,1994,10069,54832578,845,0,0
Kiribati,male,55-74 years,Kiribati1994,1994,2399,54832578,845,0,0
Kiribati,male,75+ years,Kiribati1994,1994,291,54832578,845,0,0
Kiribati,male,55-74 years,Kiribati1995,1995,2402,56338028,855,1,41.63
Kiribati,male,15-24 years,Kiribati1995,1995,6630,56338028,855,1,15.08
Kiribati,female,15-24 years,Kiribati1995,1995,6571,56338028,855,0,0
Kiribati,female,25-34 years,Kiribati1995,1995,6640,56338028,855,0,0
Kiribati,female,35-54 years,Kiribati1995,1995,7072,56338028,855,0,0
Kiribati,female,5-14 years,Kiribati1995,1995,9815,56338028,855,0,0
Kiribati,female,55-74 years,Kiribati1995,1995,2912,56338028,855,0,0
Kiribati,female,75+ years,Kiribati1995,1995,479,56338028,855,0,0
Kiribati,male,25-34 years,Kiribati1995,1995,6064,56338028,855,0,0
Kiribati,male,35-54 years,Kiribati1995,1995,6710,56338028,855,0,0
Kiribati,male,5-14 years,Kiribati1995,1995,10341,56338028,855,0,0
Kiribati,male,75+ years,Kiribati1995,1995,287,56338028,855,0,0
Kiribati,male,5-14 years,Kiribati1996,1996,10569,66515377,991,2,18.92
Kiribati,female,25-34 years,Kiribati1996,1996,6635,66515377,991,1,15.07
Kiribati,female,15-24 years,Kiribati1996,1996,6716,66515377,991,1,14.89
Kiribati,male,15-24 years,Kiribati1996,1996,6768,66515377,991,1,14.78
Kiribati,female,35-54 years,Kiribati1996,1996,7304,66515377,991,1,13.69
Kiribati,female,5-14 years,Kiribati1996,1996,10009,66515377,991,0,0
Kiribati,female,55-74 years,Kiribati1996,1996,2947,66515377,991,0,0
Kiribati,female,75+ years,Kiribati1996,1996,497,66515377,991,0,0
Kiribati,male,25-34 years,Kiribati1996,1996,6063,66515377,991,0,0
Kiribati,male,35-54 years,Kiribati1996,1996,6914,66515377,991,0,0
Kiribati,male,55-74 years,Kiribati1996,1996,2407,66515377,991,0,0
Kiribati,male,75+ years,Kiribati1996,1996,297,66515377,991,0,0
Kiribati,male,25-34 years,Kiribati1997,1997,6005,67537480,988,2,33.31
Kiribati,male,15-24 years,Kiribati1997,1997,6964,67537480,988,2,28.72
Kiribati,male,35-54 years,Kiribati1997,1997,7127,67537480,988,1,14.03
Kiribati,female,15-24 years,Kiribati1997,1997,6944,67537480,988,0,0
Kiribati,female,25-34 years,Kiribati1997,1997,6591,67537480,988,0,0
